MaxTempC,MinTempC,DownShortRadiation,MaxRelHumidity,MinRelHumidity,Precipitation,SpecHumidity,newMaxTempC,newMinTempC,dailyGDD,Year,cumGDDJan1,cumGDDMar1,Ordinal,Flight.Period
30.1396,22.1421,218.6016,100,59.097,3.1318,16.8789,30,22.1421,16.07105,2003,1648.47215,1572.9919,212,PRESENT
31.0905,22.0216,237.2132,100,58.4276,6.1127,17.0261,30,22.0216,16.0108,2003,1664.48295,1589.0027,213,PRESENT
30.1096,21.542,203.5885,100,55.6881,18.3154,16.6501,30,21.542,15.771,2003,1680.25395,1604.7737,214,PRESENT
29.7398,21.122,196.3258,100,60.2991,3.6299,16.5511,29.7398,21.122,15.4309,2003,1695.68485,1620.2046,215,PRESENT
31.1097,21.4315,228.1315,100,60.6675,30.971,17.3784,30,21.4315,15.71575,2003,1711.4006,1635.92035,216,PRESENT
31.2898,22.3211,246.2224,100,59.0373,11.4406,17.2344,30,22.3211,16.16055,2003,1727.56115,1652.0809,217,PRESENT
31.0401,21.5022,203.951,100,60.7793,0.8829,17.4756,30,21.5022,15.7511,2003,1743.31225,1667.832,218,PRESENT
30.2897,21.6613,206.4422,100,57.9542,0.3622,16.9023,30,21.6613,15.83065,2003,1759.1429,1683.66265,219,PRESENT
29.4697,22.5422,180.2582,100,60.5649,12.8668,17.108,29.4697,22.5422,16.00595,2003,1775.14885,1699.6686,220,PRESENT
29.6197,21.9011,185.669,100,64.3152,22.051,17.0696,29.6197,21.9011,15.7604,2003,1790.90925,1715.429,221,PRESENT
29.1899,21.6613,191.6861,100,57.8462,19.4701,16.3706,29.1899,21.6613,15.4256,2003,1806.33485,1730.8546,222,PRESENT
29.7206,20.7219,213.5335,100,62.7135,1.4338,16.5241,29.7206,20.7219,15.22125,2003,1821.5561,1746.07585,223,PRESENT
30.4902,21.5917,207.7866,100,59.7293,6.0372,16.8255,30,21.5917,15.79585,2003,1837.35195,1761.8717,224,PRESENT
30.0304,21.6116,200.9457,100,58.2731,6.3089,16.8098,30,21.6116,15.8058,2003,1853.15775,1777.6775,225,PRESENT
31.0401,21.7122,199.3179,100,56.3385,18.5947,16.8621,30,21.7122,15.8561,2003,1869.01385,1793.5336,226,PRESENT
32.8806,22.4714,280.5126,100,55.7329,0,17.9407,30,22.4714,16.2357,2003,1885.24955,1809.7693,227,PRESENT
31.74,23.6418,232.1517,100,54.7651,1.3282,18.012,30,23.6418,16.8209,2003,1902.07045,1826.5902,228,ABSENT
31.1205,22.4217,247.1252,100,56.4418,1.7282,17.5856,30,22.4217,16.21085,2003,1918.2813,1842.80105,229,ABSENT
31.8397,22.572,200.5569,100,56.7768,6.5806,17.4452,30,22.572,16.286,2003,1934.5673,1859.08705,230,ABSENT
30.9896,20.6114,223.0831,100,55.9132,0,17.1482,30,20.6114,15.3057,2003,1949.873,1874.39275,231,ABSENT
31.8505,21.8116,288.1642,100,55.5955,0,17.5202,30,21.8116,15.9058,2003,1965.7788,1890.29855,232,ABSENT
31.6608,23.0417,232.4812,100,60.1083,0,18.1779,30,23.0417,16.52085,2003,1982.29965,1906.8194,233,ABSENT
31.9501,23.1213,177.2397,100,60.3615,0,18.2487,30,23.1213,16.56065,2003,1998.8603,1923.38005,234,ABSENT
32.8506,23.2915,244.6538,100,54.9304,1.9168,17.8179,30,23.2915,16.64575,2003,2015.50605,1940.0258,235,ABSENT
28.8297,19.6819,217.646,98.8675,50.012,0.4151,14.0869,28.8297,19.6819,14.2558,2003,2029.76185,1954.2816,236,ABSENT
32.2707,18.002,269.4143,94.7879,56.7988,0,16.0469,30,18.002,14.001,2003,2043.76285,1968.2826,237,ABSENT
33.4101,22.9113,279.7613,100,55.1793,0,18.3061,30,22.9113,16.45565,2003,2060.2185,1984.73825,238,ABSENT
35.0801,22.362,305.8267,100,54.2541,0,19.3895,30,22.362,16.181,2003,2076.3995,2000.91925,239,ABSENT
33.2396,24.5415,228.8696,100,51.0749,0.332,19.2956,30,24.5415,17.27075,2003,2093.67025,2018.19,240,ABSENT
32.9899,22.6715,195.3108,100,56.7362,0,18.7713,30,22.6715,16.33575,2003,2110.006,2034.52575,241,ABSENT
33.8699,23.4716,268.8738,100,52.962,0,18.9459,30,23.4716,16.7358,2003,2126.7418,2051.26155,242,ABSENT
30.7915,22.593,185.2274,100,52.7956,1.0942,18.3408,30,22.593,16.2965,2003,2143.0383,2067.55805,243,ABSENT
31.3414,21.6127,200.8073,99.3657,54.9943,0.3094,15.9245,30,21.6127,15.80635,2003,2158.84465,2083.3644,244,ABSENT
30.0507,21.1121,166.6752,98.7172,58.8347,1.6301,15.5591,30,21.1121,15.55605,2003,2174.4007,2098.92045,245,ABSENT
29.7914,21.763,149.1577,96.8325,58.1404,2.4677,15.4769,29.7914,21.763,15.7772,2003,2190.1779,2114.69765,246,ABSENT
29.6017,21.3121,163.09,100,58.9664,34.2236,15.6296,29.6017,21.3121,15.4569,2003,2205.6348,2130.15455,247,ABSENT
28.2811,17.8429,261.8484,100,49.1326,0,12.8245,28.2811,17.8429,13.062,2003,2218.6968,2143.21655,248,ABSENT
24.9013,15.1528,217.3428,95.9202,48.0364,0,10.5225,24.9013,15.1528,10.02705,2003,2228.72385,2153.2436,249,ABSENT
24.3514,16.752,81.3679,95.3352,54.6455,0,11.9033,24.3514,16.752,10.5517,2003,2239.27555,2163.7953,250,ABSENT
23.2613,17.1421,98.4505,100,64.3108,7.3428,12.1127,23.2613,17.1421,10.2017,2003,2249.47725,2173.997,251,ABSENT
26.3709,17.5621,145.4802,95.9142,62.568,0,12.5614,26.3709,17.5621,11.9665,2003,2261.44375,2185.9635,252,ABSENT
25.3816,15.712,164.3158,94.3323,53.3046,0,10.9215,25.3816,15.712,10.5468,2003,2271.99055,2196.5103,253,ABSENT
25.6709,14.042,258.0984,93.5844,53.3109,0,10.3435,25.6709,14.042,9.85645,2003,2281.847,2206.36675,254,ABSENT
25.791,15.0622,188.0284,97.2421,57.7964,0,11.6103,25.791,15.0622,10.4266,2003,2292.2736,2216.79335,255,ABSENT
27.1417,15.0224,213.237,99.0018,59.496,0,12.1394,27.1417,15.0224,11.08205,2003,2303.35565,2227.8754,256,ABSENT
28.9714,19.4122,185.7019,95.7996,53.2141,0,13.5154,28.9714,19.4122,14.1918,2003,2317.54745,2242.0672,257,ABSENT
29.5813,20.3726,212.1166,92.0525,50.6666,0.4226,13.4782,29.5813,20.3726,14.97695,2003,2332.5244,2257.04415,258,ABSENT
26.9808,14.5626,232.4153,91.5278,43.479,0,10.8386,26.9808,14.5626,10.7717,2003,2343.2961,2267.81585,259,ABSENT
25.7514,11.573,255.0865,90.915,46.6222,0,9.2345,25.7514,11.573,8.6622,2003,2351.9583,2276.47805,260,ABSENT
22.3512,14.3327,95.9197,100,50.2654,46.9395,10.7249,22.3512,14.3327,8.34195,2003,2360.30025,2284.82,261,ABSENT
28.7817,15.0025,250.3875,100,49.5549,0,10.954,28.7817,15.0025,11.8921,2003,2372.19235,2296.7121,262,ABSENT
29.6017,15.743,247.0462,91.9112,52.0545,0,11.9442,29.6017,15.743,12.67235,2003,2384.8647,2309.38445,263,ABSENT
29.1011,18.7922,187.5341,94.6104,50.9178,0,13.723,29.1011,18.7922,13.94665,2003,2398.81135,2323.3311,264,ABSENT
27.9112,18.8431,137.2684,100,53.6166,5.9542,14.0876,27.9112,18.8431,13.37715,2003,2412.1885,2336.70825,265,ABSENT
27.3314,16.7122,214.6539,100,45.6625,15.9836,11.6344,27.3314,16.7122,12.0218,2003,2424.2103,2348.73005,266,ABSENT
26.4909,14.2023,242.7755,86.8365,40.0236,0,8.9692,26.4909,14.2023,10.3466,2003,2434.5569,2359.07665,267,ABSENT
28.251,14.493,238.6894,91.7325,45.1669,0,10.3899,28.251,14.493,11.372,2003,2445.9289,2370.44865,268,ABSENT
28.5812,16.1022,236.2509,95.581,46.9433,0,11.2222,28.5812,16.1022,12.3417,2003,2458.2706,2382.79035,269,ABSENT
27.5211,15.2423,169.6673,100,48.7974,5.4486,12.3791,27.5211,15.2423,11.3817,2003,2469.6523,2394.17205,270,ABSENT
26.9508,15.2721,115.6516,93.3473,59.1905,0,11.8295,26.9508,15.2721,11.11145,2003,2480.76375,2405.2835,271,ABSENT
18.7914,7.7523,239.1771,90.3045,39.4758,0,5.6825,18.7914,10,4.3957,2003,2485.15945,2409.6792,272,ABSENT
19.8816,5.9387,233.7729,83.265,43.4829,0,5.4892,19.8816,10,4.9408,2003,2490.10025,2414.62,273,ABSENT
21.8121,6.5488,193.1887,85.0509,45.5937,0,6.494,21.8121,10,5.90605,2003,2496.0063,2420.52605,274,ABSENT
18.3616,5.5784,162.4309,89.8887,34.5678,0,5.722,18.3616,10,4.1808,2003,2500.1871,2424.70685,275,ABSENT
18.2919,1.8793,234.834,87.0644,40.3949,0,4.6802,18.2919,10,4.14595,2003,2504.33305,2428.8528,276,ABSENT
23.6827,8.6188,225.6469,83.0357,43.2877,0,7.6158,23.6827,10,6.84135,2003,2511.1744,2435.69415,277,ABSENT
23.5026,13.6287,202.9031,87.5103,42.4057,0,8.2081,23.5026,13.6287,8.56565,2003,2519.74005,2444.2598,278,ABSENT
22.4521,13.6983,71.9435,86.6426,45.9787,0,9.0606,22.4521,13.6983,8.0752,2003,2527.81525,2452.335,279,ABSENT
23.4221,14.1084,122.3805,91.4973,55.3309,0.3773,9.9236,23.4221,14.1084,8.76525,2003,2536.5805,2461.10025,280,ABSENT
23.6827,16.0292,101.8512,100,60.7381,15.4855,11.4597,23.6827,16.0292,9.85595,2003,2546.43645,2470.9562,281,ABSENT
24.672,17.0283,115.5594,100,60.3074,2.5205,11.8142,24.672,17.0283,10.85015,2003,2557.2866,2481.80635,282,ABSENT
22.302,14.4388,89.2501,100,60.3306,6.5806,11.2529,22.302,14.4388,8.3704,2003,2565.657,2490.17675,283,ABSENT
22.0319,15.2489,77.44,100,66.6359,0,10.9146,22.0319,15.2489,8.6404,2003,2574.2974,2498.81715,284,ABSENT
26.1524,15.6291,199.5617,98.815,54.0549,0,10.7856,26.1524,15.6291,10.89075,2003,2585.18815,2509.7079,285,ABSENT
27.072,15.0191,190.8557,94.2036,50.4438,0,11.0165,27.072,15.0191,11.04555,2003,2596.2337,2520.75345,286,ABSENT
22.0823,15.0191,93.7449,100,52.5189,17.0627,11.3041,22.0823,15.0191,8.5507,2003,2604.7844,2529.30415,287,ABSENT
20.022,8.3293,212.5911,100,40.904,0,6.0541,20.022,10,5.011,2003,2609.7954,2534.31515,288,ABSENT
21.1926,6.3985,211.8793,74.6237,35.1355,0,5.3295,21.1926,10,5.5963,2003,2615.3917,2539.91145,289,ABSENT
22.8723,7.9292,156.0974,82.7432,44.681,2.0527,7.8073,22.8723,10,6.43615,2003,2621.82785,2546.3476,290,ABSENT
20.2922,10.1794,174.1422,100,48.5983,0,7.6574,20.2922,10.1794,5.2358,2003,2627.06365,2551.5834,291,ABSENT
22.0727,7.6485,200.1219,88.0749,44.0648,0,6.6248,22.0727,10,6.03635,2003,2633.1,2557.61975,292,ABSENT
23.6118,9.4687,199.0213,84.1125,43.111,0,7.1287,23.6118,10,6.8059,2003,2639.9059,2564.42565,293,ABSENT
25.5316,10.2788,194.7309,95.2627,46.3611,0,9.2082,25.5316,10.2788,7.9052,2003,2647.8111,2572.33085,294,ABSENT
20.4026,6.929,197.8086,93.2171,32.4837,0,6.095,20.4026,10,5.2013,2003,2653.0124,2577.53215,295,ABSENT
15.7826,2.8884,153.9687,84.1669,37.6264,0,4.6791,15.7826,10,2.8913,2003,2655.9037,2580.42345,296,ABSENT
17.1225,7.7988,153.8435,82.689,44.0056,0,5.6003,17.1225,10,3.56125,2003,2659.46495,2583.9847,297,ABSENT
24.2518,9.0985,168.9753,92.1633,50.2512,0,9.0087,24.2518,10,7.1259,2003,2666.59085,2591.1106,298,ABSENT
24.3526,14.1692,88.1891,100,60.6188,0.4302,11.8569,24.3526,14.1692,9.2609,2003,2675.85175,2600.3715,299,ABSENT
25.7021,17.2494,114.3599,98.6505,56.023,0.2792,11.7067,25.7021,17.2494,11.47575,2003,2687.3275,2611.84725,300,ABSENT
21.1518,15.4689,42.2666,100,58.1158,48.6299,11.2851,21.1518,15.4689,8.31035,2003,2695.63785,2620.1576,301,ABSENT
20.782,12.0284,178.0833,100,50.3968,9.0558,7.9921,20.782,12.0284,6.4052,2003,2702.04305,2626.5628,302,ABSENT
23.2216,9.4091,179.8957,80.9065,45.1326,0,7.1287,23.2216,10,6.6108,2003,2708.65385,2633.1736,303,ABSENT
24.762,9.4356,175.2626,83.4984,48.7924,0,7.9023,24.762,10,7.381,2003,2716.03485,2640.5546,304,ABSENT
26.3421,10.7552,169.7661,79.4494,42.3377,0,7.5387,26.3421,10.7552,8.54865,2003,2724.5835,2649.10325,305,ABSENT
26.7418,11.7057,168.5798,81.9472,40.447,0,7.956,26.7418,11.7057,9.22375,2003,2733.80725,2658.327,306,ABSENT
27.8224,12.0858,166.2072,88.8723,44.9264,0,9.4607,27.8224,12.0858,9.9541,2003,2743.76135,2668.2811,307,ABSENT
28.1922,16.405,97.2576,93.4983,50.8895,0.4151,11.778,28.1922,16.405,12.2986,2003,2756.05995,2680.5797,308,ABSENT
28.7721,18.8552,130.4802,93.2528,48.7431,0.9886,12.3476,28.7721,18.8552,13.81365,2003,2769.8736,2694.39335,309,ABSENT
28.1826,19.5758,94.7268,94.7547,49.6018,1.864,12.5877,28.1826,19.5758,13.8792,2003,2783.7528,2708.27255,310,ABSENT
23.8424,15.7352,94.4566,92.5352,52.0268,0,10.1469,23.8424,15.7352,9.7888,2003,2793.5416,2718.06135,311,ABSENT
19.0627,6.246,49.6677,86.7499,51.7252,0.3773,6.1359,19.0627,10,4.53135,2003,2798.07295,2722.5927,312,ABSENT
10.8529,2.9458,72.6487,80.9244,48.0229,0,3.8515,10.8529,10,0.42645,2003,2798.4994,2723.01915,313,ABSENT
17.0721,2.5855,149.8958,82.8237,45.0387,0,4.511,17.0721,10,3.53605,2003,2802.03545,2726.5552,314,ABSENT
21.883,5.2557,146.271,84.638,42.5156,0,6.1444,21.883,10,5.9415,2003,2807.97695,2732.4967,315,ABSENT
25.3419,10.8049,149.3027,89.53,44.7371,0,8.351,25.3419,10.8049,8.0734,2003,2816.05035,2740.5701,316,ABSENT
19.2224,-0.414,157.4155,84.9564,22.4926,0,4.1994,19.2224,10,4.6112,2003,2820.66155,2745.1813,317,ABSENT
12.0727,-2.9648,156.796,64.8363,25.7186,0,2.2697,12.0727,10,1.03635,2003,2821.6979,2746.21765,318,ABSENT
12.5122,0.7354,41.858,64.9504,33.5472,0,3.6396,12.5122,10,1.2561,2003,2822.954,2747.47375,319,ABSENT
21.2923,6.845,134.0984,80.0412,41.4259,0,6.3702,21.2923,10,5.64615,2003,2828.60015,2753.1199,320,ABSENT
24.1029,12.3257,90.2783,89.4359,50.9091,0,8.427,24.1029,12.3257,8.2143,2003,2836.81445,2761.3342,321,ABSENT
24.6624,12.5357,102.0357,93.0544,49.9053,0,9.9123,24.6624,12.5357,8.59905,2003,2845.4135,2769.93325,322,ABSENT
24.9926,13.1159,54.5644,100,55.7887,25.9677,9.7183,24.9926,13.1159,9.05425,2003,2854.46775,2778.9875,323,ABSENT
17.7925,4.6655,146.5676,96.2558,33.5919,0,4.4734,17.7925,10,3.89625,2003,2858.364,2782.88375,324,ABSENT
21.3019,3.3957,144.5707,75.2333,37.6275,0,5.0153,21.3019,10,5.65095,2003,2864.01495,2788.5347,325,ABSENT
22.392,5.6259,142.9033,81.5695,40.6062,0,5.783,22.392,10,6.196,2003,2870.21095,2794.7307,326,ABSENT
21.943,7.5656,140.623,81.8461,42.0126,0,6.3102,21.943,10,5.9715,2003,2876.18245,2800.7022,327,ABSENT
24.5519,8.7249,132.3124,92.4763,50.0104,0,7.9607,24.5519,10,7.27595,2003,2883.4584,2807.97815,328,ABSENT
14.043,1.0051,140.8734,89.4417,37.4874,0.2792,3.6794,14.043,10,2.0215,2003,2885.4799,2809.99965,329,ABSENT
18.0026,1.1554,93.2637,89.2947,48.697,0,5.2937,18.0026,10,4.0013,2003,2889.4812,2814.00095,330,ABSENT
22.392,7.1456,118.558,93.118,56.4514,0,8.0163,22.392,10,6.196,2003,2895.6772,2820.19695,331,ABSENT
24.732,6.0956,86.1065,94.3753,53.9126,5.2977,8.2764,24.732,10,7.366,2003,2903.0432,2827.56295,332,ABSENT
8.4025,-2.105,140.7153,93.7223,28.9868,0.8905,2.2847,10,10,0,2003,2903.0432,2827.56295,333,ABSENT
13.1989,-2.5548,138.4152,74.4867,31.2868,0,2.8383,13.1989,10,1.59945,2003,2904.64265,2829.1624,334,ABSENT
17.0481,-1.5844,131.0272,76.552,32.2486,0,3.0908,17.0481,10,3.52405,2003,2908.1667,2832.68645,335,ABSENT
9.878,-2.8244,136.8532,60.5726,16.3539,0,1.9664,10,10,0,2003,2908.1667,2832.68645,336,ABSENT
6.658,-1.7745,97.3301,51.3235,27.6207,0,2.0713,10,10,0,2003,2908.1667,2832.68645,337,ABSENT
8.6078,-1.3446,39.2283,95.8608,41.1162,12.7159,3.69,10,10,0,2003,2908.1667,2832.68645,338,ABSENT
13.6083,3.8046,119.8827,100,53.438,0.4528,4.704,13.6083,10,1.80415,2003,2909.97085,2834.4906,339,ABSENT
9.3882,-1.1147,95.6231,88.6429,37.9529,0.649,3.2881,10,10,0,2003,2909.97085,2834.4906,340,ABSENT
8.5285,-2.7946,130.8757,78.7016,31.4805,0,2.3815,10,10,0,2003,2909.97085,2834.4906,341,ABSENT
9.3185,-2.5846,124.5817,69.3836,33.0823,0,2.3494,10,10,0,2003,2909.97085,2834.4906,342,ABSENT
14.0478,-1.9547,124.3643,76.063,39.5545,0,3.5201,14.0478,10,2.0239,2003,2911.99475,2836.5145,343,ABSENT
21.3979,2.7955,65.1421,99.574,48.9753,34.3217,7.2022,21.3979,10,5.69895,2003,2917.6937,2842.21345,344,ABSENT
15.1787,1.8351,125.4649,95.0398,40.5547,0,3.9418,15.1787,10,2.58935,2003,2920.28305,2844.8028,345,ABSENT
9.9585,-1.5048,101.291,78.5564,31.7817,0,2.8584,10,10,0,2003,2920.28305,2844.8028,346,ABSENT
9.7483,1.0449,112.8177,76.9454,40.0745,3.0564,3.3586,10,10,0,2003,2920.28305,2844.8028,347,ABSENT
9.6283,2.1954,29.1713,99.4471,51.3779,17.5834,4.5863,10,10,0,2003,2920.28305,2844.8028,348,ABSENT
11.7186,-1.4451,126.3084,88.8165,41.8364,0,3.2102,11.7186,10,0.8593,2003,2921.14235,2845.6621,349,ABSENT
16.6579,0.3652,121.5172,75.4251,44.4571,0.9584,4.6722,16.6579,10,3.32895,2003,2924.4713,2848.99105,350,ABSENT
15.8283,-0.1952,57.4972,100,46.1644,4.4751,5.3284,15.8283,10,2.91415,2003,2927.38545,2851.9052,351,ABSENT
9.6583,-1.7347,107.341,73.534,30.385,0,2.8226,10,10,0,2003,2927.38545,2851.9052,352,ABSENT
6.5883,0.8747,60.5618,91.8818,36.1789,2.9658,2.8613,10,10,0,2003,2927.38545,2851.9052,353,ABSENT
5.7479,-4.1551,127.4947,70.3923,32.0383,0,2.0523,10,10,0,2003,2927.38545,2851.9052,354,ABSENT
6.1189,-5.4747,126.7698,69.5788,33.0491,0,1.9584,10,10,0,2003,2927.38545,2851.9052,355,ABSENT
11.8482,-3.0952,125.9723,73.0707,30.2495,0,2.6399,11.8482,10,0.9241,2003,2928.30955,2852.8293,356,ABSENT
17.9077,-0.1145,104.606,79.0961,44.4451,1.9395,5.3083,17.9077,10,3.95385,2003,2932.2634,2856.78315,357,ABSENT
17.9485,7.9049,79.0283,98.2302,47.1907,2.2866,6.1827,17.9485,10,3.97425,2003,2936.23765,2860.7574,358,ABSENT
9.5382,-0.8251,127.6595,74.7346,31.3963,0,2.4506,10,10,0,2003,2936.23765,2860.7574,359,ABSENT
9.2885,-2.3846,128.2065,66.1628,28.5339,0,2.1926,10,10,0,2003,2936.23765,2860.7574,360,ABSENT
12.1184,-3.0952,127.4618,69.5138,28.7838,0,2.4418,12.1184,10,1.0592,2003,2937.29685,2861.8166,361,ABSENT
13.2685,-2.1348,127.6331,71.8811,37.025,0,2.9475,13.2685,10,1.63425,2003,2938.9311,2863.45085,362,ABSENT
17.0385,0.8249,119.6982,79.2514,42.2336,0,3.5767,17.0385,10,3.51925,2003,2942.45035,2866.9701,363,ABSENT
16.9484,2.055,111.4139,90.8344,33.99,0.4226,4.9692,16.9484,10,3.4742,2003,2945.92455,2870.4443,364,ABSENT
9.0064,2.464,129.9266,70.4638,28.5002,0,2.7374,10,10,0,2003,2945.92455,2870.4443,365,ABSENT
16.2163,-0.6565,128.7983,61.6232,32.1197,0,2.9092,16.2163,10,3.10815,2004,3.10815,-1,1,ABSENT
15.4759,3.2337,61.2994,67.0836,32.5389,0,4.0547,15.4759,10,2.73795,2004,5.8461,-1,2,ABSENT
22.5161,4.8837,123.1595,73.3003,53.758,0,6.4321,22.5161,10,6.25805,2004,12.10415,-1,3,ABSENT
24.0658,12.9835,104.6615,77.2747,50.2305,0,8.0676,24.0658,12.9835,8.52465,2004,20.6288,-1,4,ABSENT
24.3762,14.384,109.9734,79.1369,47.0136,4.0539,8.3921,24.3762,14.384,9.3801,2004,30.0089,-1,5,ABSENT
18.3068,0.1032,111.5215,86.0591,31.9434,0,3.203,18.3068,10,4.1534,2004,34.1623,-1,6,ABSENT
4.1661,-5.7471,137.1798,57.9589,21.1073,0,1.2263,10,10,0,2004,34.1623,-1,7,ABSENT
6.9661,-3.3672,97.1342,38.7493,17.7922,0,1.3995,10,10,0,2004,34.1623,-1,8,ABSENT
2.816,-1.8271,36.6889,78.2374,23.0094,4.8841,2.4231,10,10,0,2004,34.1623,-1,9,ABSENT
0.4459,-8.6568,89.3133,71.959,46.279,0,1.6926,10,10,0,2004,34.1623,-1,10,ABSENT
2.9466,-8.6362,135.7384,68.9665,41.3454,0,1.6104,10,10,0,2004,34.1623,-1,11,ABSENT
11.4563,-4.0571,135.5782,68.0027,34.7931,1.3954,2.5015,11.4563,10,0.72815,2004,34.89045,-1,12,ABSENT
14.2662,-2.5468,135.8185,69.1714,38.9529,0,2.9726,14.2662,10,2.1331,2004,37.02355,-1,13,ABSENT
10.796,-2.4861,139.0082,69.307,32.5938,0,2.8005,10.796,10,0.398,2004,37.42155,-1,14,ABSENT
9.4163,-0.0661,116.1127,76.4438,33.8072,0,2.9176,10,10,0,2004,37.42155,-1,15,ABSENT
7.656,-3.4667,133.1225,59.6655,24.1246,0,1.7006,10,10,0,2004,37.42155,-1,16,ABSENT
9.5765,-3.1166,105.7893,51.1368,26.5801,2.0402,2.2363,10,10,0,2004,37.42155,-1,17,ABSENT
19.636,3.093,74.2854,89.8504,35.6968,4.9591,5.8425,19.636,10,4.818,2004,42.23955,-1,18,ABSENT
10.9463,-2.5365,130.4799,73.0332,29.6742,0,2.2627,10.9463,10,0.47315,2004,42.7127,-1,19,ABSENT
4.1464,-4.8661,148.1638,59.9154,23.436,0,1.4152,10,10,0,2004,42.7127,-1,20,ABSENT
6.0767,-5.0171,104.5948,46.1582,21.1206,0,1.4459,10,10,0,2004,42.7127,-1,21,ABSENT
11.6768,-4.2962,147.6099,66.2787,32.4266,0,2.3948,11.6768,10,0.8384,2004,43.5511,-1,22,ABSENT
5.2465,-4.9267,151.8407,64.1039,20.5895,0,1.5448,10,10,0,2004,43.5511,-1,23,ABSENT
14.4769,-2.6761,145.2076,59.2432,29.4251,0,2.6841,14.4769,10,2.23845,2004,45.78955,-1,24,ABSENT
4.2868,-4.3763,42.4678,81.4309,32.7965,6.7653,1.9174,10,10,0,2004,45.78955,-1,25,ABSENT
2.2357,-4.6269,52.1172,83.9229,58.7074,2.4023,2.4495,10,10,0,2004,45.78955,-1,26,ABSENT
6.976,-0.6863,89.033,74.948,49.0575,0.7772,2.8914,10,10,0,2004,45.78955,-1,27,ABSENT
4.176,-5.5068,148.0103,85.8663,34.582,2.5701,1.81,10,10,0,2004,45.78955,-1,28,ABSENT
9.9769,-6.7265,152.5747,65.8093,31.5371,1.3601,2.0526,10,10,0,2004,45.78955,-1,29,ABSENT
12.1462,-2.477,137.8004,62.197,34.5877,0,2.5098,12.1462,10,1.0731,2004,46.86265,-1,30,ABSENT
4.3238,-4.9793,163.2117,64.2037,23.6403,0,1.4204,10,10,0,2004,46.86265,-1,31,ABSENT
5.2538,-5.2688,158.8942,47.5115,21.7247,0,1.5612,10,10,0,2004,46.86265,-1,32,ABSENT
9.744,-5.6887,142.4716,77.4574,43.7213,4.1863,2.7956,10,10,0,2004,46.86265,-1,33,ABSENT
15.0238,2.8207,150.466,95.8381,50.3953,13.1596,4.2537,15.0238,10,2.5119,2004,49.37455,-1,34,ABSENT
11.024,-1.2389,166.2079,78.2961,35.979,0,2.9545,11.024,10,0.512,2004,49.88655,-1,35,ABSENT
12.8533,-2.1291,145.6413,78.6461,46.1429,0,3.7996,12.8533,10,1.42665,2004,51.3132,-1,36,ABSENT
22.5838,7.9616,101.8989,86.1614,53.7381,15.8622,8.6161,22.5838,10,6.2919,2004,57.6051,-1,37,ABSENT
19.1432,3.0106,144.0598,93.3066,39.9526,0,4.8385,19.1432,10,4.5716,2004,62.1767,-1,38,ABSENT
8.1438,-2.3191,178.3064,70.5417,31.1041,0,2.0627,10,10,0,2004,62.1767,-1,39,ABSENT
10.344,-1.6886,61.2794,77.2443,37.3967,0.4416,3.6281,10.344,10,0.172,2004,62.3487,-1,40,ABSENT
15.0633,3.371,124.8945,85.1215,46.375,0,4.7287,15.0633,10,2.53165,2004,64.88035,-1,41,ABSENT
13.2733,4.6114,160.0086,83.8948,27.7845,1.0466,3.5501,13.2733,10,1.63665,2004,66.517,-1,42,ABSENT
7.8938,4.1308,39.1913,93.8028,30.3217,19.0108,3.9411,10,10,0,2004,66.517,-1,43,ABSENT
13.9336,1.4705,181.5495,82.8051,38.6059,0,3.5686,13.9336,10,1.9668,2004,68.4838,-1,44,ABSENT
9.7637,3.6811,69.5408,91.4829,36.7677,11.6405,4.368,10,10,0,2004,68.4838,-1,45,ABSENT
10.6642,0.7909,49.6214,95.746,55.9633,6.359,4.0746,10.6642,10,0.3321,2004,68.8159,-1,46,ABSENT
5.5236,-3.7894,190.2379,92.2653,42.4568,0.2915,2.2561,10,10,0,2004,68.8159,-1,47,ABSENT
2.3035,-3.8088,44.0027,90.3619,44.1474,5.8909,2.7029,10,10,0,2004,68.8159,-1,48,ABSENT
8.8743,-1.6886,195.3229,81.1758,42.725,0,2.5788,10,10,0,2004,68.8159,-1,49,ABSENT
16.454,-1.9094,194.0016,74.5858,32.6871,0,3.1643,16.454,10,3.227,2004,72.0429,-1,50,ABSENT
17.8941,1.6215,194.8758,72.39,38.5339,0,4.6252,17.8941,10,3.94705,2004,75.98995,-1,51,ABSENT
19.4241,5.6205,185.4933,84.7667,36.8204,0,5.3176,19.4241,10,4.71205,2004,80.702,-1,52,ABSENT
13.4939,0.1616,197.0979,74.3369,33.7336,0,3.1751,13.4939,10,1.74695,2004,82.44895,-1,53,ABSENT
14.5138,-0.4689,171.8401,78.4445,40.8238,0,3.8226,14.5138,10,2.2569,2004,84.70585,-1,54,ABSENT
12.9543,6.0611,45.0236,83.6519,44.3104,0,5.1671,12.9543,10,1.47715,2004,86.183,-1,55,ABSENT
9.8142,1.3813,198.9264,82.8639,35.0338,0,2.9636,10,10,0,2004,86.183,-1,56,ABSENT
7.0339,0.0906,65.9907,78.9597,36.5121,16.0476,2.973,10,10,0,2004,86.183,-1,57,ABSENT
5.0333,-1.7893,68.9335,89.1865,52.3335,23.3693,2.7841,10,10,0,2004,86.183,-1,58,ABSENT
